Window_ID,Train_ID,Time_ms,CH1_Voltage,CH2_Voltage
68,T001,340,-0.00539677272756046,-0.0047526732752712
69,T001,345,-0.00539677272756046,-0.00443062354890007
70,T001,350,-0.00539677272756046,-0.00443062354890007
71,T001,355,-0.00571882245347863,-0.00443062354890007
72,T001,360,-0.00571882245347863,-0.00443062354890007
73,T001,365,-0.00507472300149132,-0.00443062354890007
74,T001,370,-0.00539677272756046,-0.0047526732752712
75,T001,375,-0.00571882245347863,-0.00410857382237793
76,T001,380,-0.00539677272756046,-0.00443062354890007
77,T001,385,-0.00539677272756046,-0.00443062354890007
78,T001,390,-0.00507472300149132,-0.0047526732752712
79,T001,395,-0.00604087217924587,-0.00571882245347863
80,T001,400,-0.00539677272756046,-0.00410857382237793
81,T001,405,-0.00507472300149132,-0.00443062354890007
82,T001,410,-0.00539677272756046,-0.00443062354890007
83,T001,415,-0.00539677272756046,-0.00507472300149132
84,T001,420,-0.00539677272756046,-0.00443062354890007
85,T001,425,-0.00539677272756046,-0.00443062354890007
86,T001,430,-0.00539677272756046,-0.0047526732752712
87,T001,435,-0.00507472300149132,-0.00604087217924587
88,T001,440,-0.00539677272756046,-0.00443062354890007
89,T001,445,-0.00700702135564216,0.00458676885088104
90,T001,450,-0.00539677272756046,-0.00443062354890007
91,T001,455,-0.00571882245347863,-0.00443062354890007
92,T001,460,-0.00539677272756046,-0.00443062354890007
93,T001,465,-0.00539677272756046,-0.00507472300149132
94,T001,470,-0.00571882245347863,-0.00443062354890007
95,T001,475,-0.00571882245347863,-0.00443062354890007
96,T001,480,-0.00539677272756046,-0.00443062354890007
97,T001,485,-0.00539677272756046,-0.0047526732752712
98,T001,490,-0.00636292190486219,-0.0047526732752712
99,T001,495,-0.00571882245347863,-0.0047526732752712
100,T001,500,-0.00539677272756046,-0.00410857382237793
101,T001,505,-0.00571882245347863,-0.00443062354890007
102,T001,510,-0.00636292190486219,-0.00443062354890007
103,T001,515,-0.00507472300149132,-0.00443062354890007
104,T001,520,-0.00539677272756046,-0.00443062354890007
105,T001,525,-0.00507472300149132,-0.00571882245347863
106,T001,530,-0.00539677272756046,-0.00443062354890007
107,T001,535,-0.00539677272756046,-0.0047526732752712
108,T001,540,-0.00668497163032762,-0.00443062354890007
109,T001,545,-0.00571882245347863,-0.00410857382237793
110,T001,550,-0.00571882245347863,-0.00443062354890007
111,T001,555,-0.00539677272756046,-0.00443062354890007
112,T001,560,-0.00539677272756046,-0.00443062354890007
113,T001,565,-0.00571882245347863,-0.00507472300149132
114,T001,570,-0.00571882245347863,-0.00443062354890007
115,T001,575,-0.00539677272756046,-0.00443062354890007
116,T001,580,-0.00604087217924587,-0.0047526732752712
117,T001,585,-0.00539677272756046,-0.00410857382237793
118,T001,590,-0.00571882245347863,-0.00443062354890007
119,T001,595,-0.00539677272756046,-0.00443062354890007
120,T001,600,-0.00507472300149132,-0.00410857382237793
121,T001,605,-0.00539677272756046,-0.00410857382237793
122,T001,610,-0.00571882245347863,-0.0047526732752712
123,T001,615,-0.00700702135564216,-0.00443062354890007
124,T001,620,-0.00539677272756046,-0.00443062354890007
125,T001,625,-0.00539677272756046,-0.00636292190486219
126,T001,630,-0.00571882245347863,-0.0047526732752712
127,T001,635,-0.00507472300149132,-0.00443062354890007
128,T001,640,-0.00507472300149132,-0.0047526732752712
129,T001,645,-0.00539677272756046,-0.00443062354890007
130,T001,650,-0.00571882245347863,-0.00443062354890007
131,T001,655,-0.00571882245347863,-0.00507472300149132
132,T001,660,-0.00539677272756046,-0.00443062354890007
133,T001,665,-0.00539677272756046,-0.00443062354890007
134,T001,670,-0.00539677272756046,-0.00443062354890007
135,T001,675,-0.00507472300149132,-0.00443062354890007
136,T001,680,-0.00507472300149132,-0.00443062354890007
137,T001,685,-0.00571882245347863,-0.0047526732752712
138,T001,690,-0.00539677272756046,-0.0047526732752712
139,T001,695,-0.00539677272756046,-0.00507472300149132
140,T001,700,-0.00539677272756046,-0.00443062354890007
141,T001,705,-0.00668497163032762,-0.0047526732752712
142,T001,710,-0.00604087217924587,-0.00410857382237793
143,T001,715,-0.00539677272756046,-0.00571882245347863
144,T001,720,-0.00539677272756046,-0.00443062354890007
145,T001,725,-0.00571882245347863,-0.00539677272756046
146,T001,730,-0.00539677272756046,-0.00604087217924587
147,T001,735,-0.00571882245347863,-0.00443062354890007
148,T001,740,-0.00539677272756046,-0.00410857382237793
149,T001,745,-0.00636292190486219,-0.00443062354890007
150,T001,750,-0.00539677272756046,-0.00443062354890007
151,T001,755,-0.00604087217924587,-0.0047526732752712
152,T001,760,-0.00539677272756046,-0.00571882245347863
153,T001,765,-0.00539677272756046,-0.00443062354890007
154,T001,770,-0.00539677272756046,-0.00443062354890007
155,T001,775,-0.00539677272756046,-0.00443062354890007
156,T001,780,-0.00571882245347863,-0.00539677272756046
157,T001,785,-0.00539677272756046,-0.00443062354890007
158,T001,790,-0.00604087217924587,-0.00443062354890007
159,T001,795,-0.00539677272756046,-0.00604087217924587
160,T001,800,-0.00539677272756046,-0.00443062354890007
161,T001,805,-0.00539677272756046,-0.0047526732752712
162,T001,810,-0.00507472300149132,-0.00443062354890007
163,T001,815,-0.00700702135564216,-0.00443062354890007
164,T001,820,-0.00539677272756046,-0.00443062354890007
165,T001,825,-0.00507472300149132,-0.00443062354890007
166,T001,830,-0.00539677272756046,-0.00507472300149132
167,T001,835,-0.00539677272756046,-0.00443062354890007
168,T001,840,-0.00539677272756046,-0.0047526732752712
169,T001,845,-0.00571882245347863,-0.00443062354890007
170,T001,850,-0.00539677272756046,-0.00443062354890007
171,T001,855,-0.00604087217924587,-0.00443062354890007
172,T001,860,-0.00539677272756046,0.00426471912027356
173,T001,865,-0.00507472300149132,-0.0047526732752712
174,T001,870,-0.00539677272756046,-0.00539677272756046
175,T001,875,-0.00539677272756046,-0.00443062354890007
176,T001,880,-0.00507472300149132,-0.00443062354890007
177,T001,885,-0.00539677272756046,-0.0047526732752712
178,T001,890,-0.00700702135564216,-0.0047526732752712
179,T001,895,-0.00539677272756046,-0.0047526732752712
180,T001,900,-0.00507472300149132,-0.00507472300149132
181,T001,905,-0.00539677272756046,-0.00539677272756046
182,T001,910,-0.00539677272756046,-0.0047526732752712
183,T001,915,-0.00539677272756046,-0.00507472300149132
184,T001,920,-0.00539677272756046,-0.00443062354890007
185,T001,925,-0.00539677272756046,-0.0047526732752712
186,T001,930,-0.00539677272756046,-0.0047526732752712
187,T001,935,-0.00571882245347863,-0.00443062354890007
188,T001,940,-0.00539677272756046,-0.0047526732752712
189,T001,945,-0.00700702135564216,-0.00410857382237793
190,T001,950,-0.00539677272756046,-0.00410857382237793
191,T001,955,-0.00507472300149132,-0.0047526732752712
192,T001,960,-0.00539677272756046,-0.0047526732752712
193,T001,965,-0.00604087217924587,-0.00443062354890007
194,T001,970,-0.00507472300149132,-0.00443062354890007
195,T001,975,-0.00571882245347863,-0.00443062354890007
196,T001,980,-0.00539677272756046,-0.00443062354890007
197,T001,985,-0.00539677272756046,-0.00443062354890007
198,T001,990,-0.00539677272756046,-0.00443062354890007
199,T001,995,-0.00539677272756046,-0.00410857382237793
200,T001,1000,-0.00539677272756046,-0.00443062354890007
201,T001,1005,-0.00571882245347863,-0.00636292190486219
202,T001,1010,-0.00507472300149132,-0.00539677272756046
203,T001,1015,-0.00539677272756046,-0.00443062354890007
204,T001,1020,-0.00539677272756046,-0.0047526732752712
205,T001,1025,-0.00539677272756046,-0.00443062354890007
206,T001,1030,-0.00636292190486219,-0.00410857382237793
207,T001,1035,-0.00507472300149132,-0.0047526732752712
208,T001,1040,-0.00571882245347863,-0.0047526732752712
209,T001,1045,-0.00507472300149132,-0.00443062354890007
210,T001,1050,-0.00539677272756046,-0.00443062354890007
211,T001,1055,-0.00539677272756046,-0.00410857382237793
212,T001,1060,-0.00668497163032762,-0.00443062354890007
213,T001,1065,-0.00539677272756046,-0.00443062354890007
214,T001,1070,-0.00571882245347863,-0.00410857382237793
215,T001,1075,-0.00539677272756046,-0.00443062354890007
216,T001,1080,-0.00539677272756046,-0.00443062354890007
217,T001,1085,-0.00539677272756046,-0.00443062354890007
218,T001,1090,-0.00571882245347863,-0.00443062354890007
219,T001,1095,-0.00507472300149132,-0.00443062354890007
220,T001,1100,-0.00604087217924587,-0.00443062354890007
221,T001,1105,-0.00539677272756046,-0.0047526732752712
222,T001,1110,-0.00539677272756046,-0.0047526732752712
223,T001,1115,-0.00571882245347863,-0.00443062354890007
224,T001,1120,-0.00604087217924587,-0.0047526732752712
225,T001,1125,-0.00539677272756046,-0.00443062354890007
226,T001,1130,-0.00571882245347863,-0.00539677272756046
227,T001,1135,-0.00571882245347863,-0.00410857382237793
228,T001,1140,-0.00539677272756046,-0.00443062354890007
229,T001,1145,-0.00604087217924587,-0.00539677272756046
230,T001,1150,-0.00539677272756046,-0.00507472300149132
231,T001,1155,-0.00539677272756046,-0.00443062354890007
232,T001,1160,-0.00539677272756046,-0.00410857382237793
233,T001,1165,-0.00539677272756046,-0.00410857382237793
234,T001,1170,-0.00539677272756046,-0.00443062354890007
235,T001,1175,-0.00507472300149132,-0.00410857382237793
236,T001,1180,-0.00604087217924587,-0.00443062354890007
237,T001,1185,-0.00539677272756046,-0.00443062354890007
238,T001,1190,-0.00507472300149132,-0.00507472300149132
239,T001,1195,-0.00539677272756046,-0.00410857382237793
240,T001,1200,-0.00539677272756046,-0.00443062354890007
241,T001,1205,-0.00539677272756046,-0.00443062354890007
242,T001,1210,-0.00636292190486219,-0.00410857382237793
243,T001,1215,-0.00539677272756046,-0.00539677272756046
244,T001,1220,-0.00539677272756046,-0.00443062354890007
245,T001,1225,-0.00507472300149132,-0.00636292190486219
246,T001,1230,-0.00571882245347863,-0.0047526732752712
247,T001,1235,-0.00732907108080585,-0.00443062354890007
248,T001,1240,-0.00539677272756046,-0.00443062354890007
249,T001,1245,-0.00507472300149132,-0.00604087217924587
250,T001,1250,-0.00700702135564216,-0.0047526732752712
251,T001,1255,-0.00507472300149132,-0.00443062354890007
252,T001,1260,-0.00539677272756046,-0.0047526732752712
253,T001,1265,-0.00539677272756046,-0.00443062354890007
254,T001,1270,-0.00668497163032762,-0.00443062354890007
255,T001,1275,-0.00571882245347863,-0.00443062354890007
256,T001,1280,-0.00668497163032762,-0.00443062354890007
257,T001,1285,-0.00507472300149132,-0.00410857382237793
258,T001,1290,-0.00539677272756046,-0.00443062354890007
259,T001,1295,-0.00539677272756046,-0.00571882245347863
260,T001,1300,-0.00539677272756046,-0.00443062354890007
261,T001,1305,-0.00539677272756046,-0.00443062354890007
262,T001,1310,-0.00507472300149132,-0.00507472300149132
263,T001,1315,-0.00571882245347863,-0.00443062354890007
264,T001,1320,-0.00539677272756046,-0.00443062354890007
265,T001,1325,-0.00571882245347863,-0.00507472300149132
266,T001,1330,-0.00507472300149132,-0.00410857382237793
267,T001,1335,-0.00539677272756046,-0.00443062354890007
268,T001,1340,-0.00571882245347863,-0.00443062354890007
269,T001,1345,-0.00571882245347863,-0.00507472300149132
270,T001,1350,-0.00571882245347863,-0.00443062354890007
271,T001,1355,-0.00636292190486219,-0.0047526732752712
272,T001,1360,-0.00539677272756046,-0.00443062354890007
273,T001,1365,-0.00507472300149132,-0.00443062354890007
274,T001,1370,-0.00507472300149132,-0.00443062354890007
275,T001,1375,-0.00539677272756046,-0.00443062354890007
276,T001,1380,-0.0076511208058187,-0.00443062354890007
277,T001,1385,-0.00732907108080585,-0.00507472300149132
278,T001,1390,-0.00507472300149132,-0.0047526732752712
279,T001,1395,-0.00507472300149132,-0.00443062354890007
280,T001,1400,-0.00539677272756046,-0.00443062354890007
281,T001,1405,-0.00539677272756046,-0.00443062354890007
282,T001,1410,-0.00604087217924587,-0.00539677272756046
283,T001,1415,-0.00539677272756046,0.00458676885088104
284,T001,1420,-0.00539677272756046,-0.00443062354890007
285,T001,1425,-0.00571882245347863,-0.00443062354890007
286,T001,1430,-0.00539677272756046,-0.00443062354890007
287,T001,1435,-0.00539677272756046,-0.0047526732752712
288,T001,1440,-0.00539677272756046,-0.00443062354890007
289,T001,1445,-0.00539677272756046,-0.0047526732752712
290,T001,1450,-0.00668497163032762,-0.00539677272756046
291,T001,1455,-0.00539677272756046,-0.00443062354890007
292,T001,1460,-0.00539677272756046,-0.00443062354890007
293,T001,1465,-0.00539677272756046,-0.00443062354890007
294,T001,1470,-0.00539677272756046,-0.00443062354890007
295,T001,1475,-0.00507472300149132,-0.00410857382237793
296,T001,1480,-0.00507472300149132,-0.00443062354890007
297,T001,1485,-0.00539677272756046,-0.00443062354890007
298,T001,1490,-0.00539677272756046,-0.00443062354890007
299,T001,1495,-0.00539677272756046,-0.0047526732752712
300,T001,1500,-0.00539677272756046,-0.0047526732752712
301,T001,1505,-0.00539677272756046,-0.00443062354890007
302,T001,1510,-0.00507472300149132,-0.00443062354890007
303,T001,1515,-0.00604087217924587,-0.00443062354890007
304,T001,1520,-0.00539677272756046,-0.0047526732752712
305,T001,1525,-0.00539677272756046,-0.00443062354890007
306,T001,1530,-0.00539677272756046,-0.00443062354890007
307,T001,1535,-0.00539677272756046,-0.00443062354890007
308,T001,1540,-0.00604087217924587,-0.00443062354890007
309,T001,1545,-0.00571882245347863,-0.00443062354890007
310,T001,1550,-0.00539677272756046,-0.00443062354890007
311,T001,1555,-0.00700702135564216,-0.00443062354890007
312,T001,1560,-0.00539677272756046,-0.00410857382237793
313,T001,1565,-0.00571882245347863,-0.00443062354890007
314,T001,1570,-0.00539677272756046,-0.00443062354890007
315,T001,1575,-0.00539677272756046,-0.00443062354890007
316,T001,1580,-0.00539677272756046,-0.00539677272756046
317,T001,1585,-0.00571882245347863,-0.00443062354890007
318,T001,1590,-0.00507472300149132,-0.00410857382237793
319,T001,1595,-0.00507472300149132,-0.00443062354890007
320,T001,1600,-0.00539677272756046,-0.00443062354890007
321,T001,1605,-0.00604087217924587,-0.0047526732752712
322,T001,1610,-0.00539677272756046,-0.00443062354890007
323,T001,1615,-0.00539677272756046,-0.00604087217924587
324,T001,1620,-0.00507472300149132,-0.00443062354890007
325,T001,1625,-0.00539677272756046,-0.00443062354890007
326,T001,1630,-0.00539677272756046,-0.00443062354890007
327,T001,1635,-0.00507472300149132,-0.00443062354890007
328,T001,1640,-0.00539677272756046,-0.0047526732752712
329,T001,1645,-0.00539677272756046,-0.00443062354890007
330,T001,1650,-0.00539677272756046,-0.00443062354890007
331,T001,1655,-0.00604087217924587,-0.00507472300149132
332,T001,1660,-0.00604087217924587,-0.00443062354890007
333,T001,1665,-0.00539677272756046,-0.00443062354890007
334,T001,1670,-0.00539677272756046,-0.00443062354890007
335,T001,1675,-0.00539677272756046,-0.00443062354890007
336,T001,1680,-0.00700702135564216,-0.00571882245347863
337,T001,1685,-0.00700702135564216,-0.00410857382237793
338,T001,1690,-0.00507472300149132,-0.00443062354890007
339,T001,1695,-0.00539677272756046,-0.0047526732752712
340,T001,1700,-0.00507472300149132,0.00458676885088104
341,T001,1705,-0.00507472300149132,-0.00604087217924587
342,T001,1710,-0.00539677272756046,-0.00443062354890007
343,T001,1715,-0.00539677272756046,0.00458676885088104
344,T001,1720,-0.00539677272756046,-0.00410857382237793
345,T001,1725,-0.00539677272756046,-0.00636292190486219
346,T001,1730,-0.00507472300149132,-0.00410857382237793
347,T001,1735,-0.00571882245347863,-0.0047526732752712
348,T001,1740,-0.00539677272756046,-0.00410857382237793
349,T001,1745,-0.00539677272756046,-0.00443062354890007
350,T001,1750,-0.00539677272756046,-0.00410857382237793
351,T001,1755,-0.00571882245347863,-0.00443062354890007
352,T001,1760,-0.00539677272756046,-0.00539677272756046
353,T001,1765,-0.00539677272756046,-0.00410857382237793
354,T001,1770,-0.00539677272756046,-0.00443062354890007
355,T001,1775,-0.00507472300149132,-0.0047526732752712
356,T001,1780,-0.00539677272756046,-0.00443062354890007
357,T001,1785,-0.00700702135564216,-0.00443062354890007
358,T001,1790,-0.00668497163032762,-0.00443062354890007
359,T001,1795,-0.00732907108080585,-0.0047526732752712
360,T001,1800,-0.00571882245347863,-0.00410857382237793
361,T001,1805,-0.00571882245347863,-0.00443062354890007
362,T001,1810,-0.00539677272756046,-0.00443062354890007
363,T001,1815,-0.00539677272756046,-0.00443062354890007
364,T001,1820,-0.00539677272756046,-0.00443062354890007
365,T001,1825,-0.00539677272756046,-0.00410857382237793
366,T001,1830,-0.00539677272756046,-0.00571882245347863
367,T001,1835,-0.00604087217924587,-0.0047526732752712
368,T001,1840,-0.00539677272756046,-0.00539677272756046
369,T001,1845,-0.00507472300149132,-0.00443062354890007
370,T001,1850,-0.00571882245347863,-0.00443062354890007
371,T001,1855,-0.00732907108080585,-0.00443062354890007
372,T001,1860,-0.00539677272756046,-0.00571882245347863
373,T001,1865,-0.00539677272756046,-0.00443062354890007
374,T001,1870,-0.00636292190486219,-0.00443062354890007
375,T001,1875,-0.00539677272756046,-0.00443062354890007
376,T001,1880,-0.00539677272756046,-0.00443062354890007
377,T001,1885,-0.00539677272756046,-0.00443062354890007
378,T001,1890,-0.00539677272756046,-0.00507472300149132
379,T001,1895,-0.00571882245347863,-0.00604087217924587
380,T001,1900,-0.00539677272756046,-0.00443062354890007
381,T001,1905,-0.00539677272756046,-0.00443062354890007
382,T001,1910,-0.00539677272756046,-0.00410857382237793
383,T001,1915,-0.00507472300149132,-0.00443062354890007
384,T001,1920,-0.00539677272756046,-0.00443062354890007
385,T001,1925,-0.00507472300149132,-0.00443062354890007
386,T001,1930,-0.00539677272756046,-0.00636292190486219
387,T001,1935,-0.00539677272756046,-0.00443062354890007
388,T001,1940,-0.00604087217924587,-0.00443062354890007
389,T001,1945,-0.00571882245347863,-0.00443062354890007
390,T001,1950,-0.00571882245347863,-0.00410857382237793
391,T001,1955,-0.00539677272756046,-0.00443062354890007
392,T001,1960,-0.00539677272756046,-0.00443062354890007
393,T001,1965,-0.00507472300149132,-0.0047526732752712
394,T001,1970,-0.00507472300149132,-0.00507472300149132
395,T001,1975,-0.00539677272756046,-0.00571882245347863
396,T001,1980,-0.00539677272756046,-0.00443062354890007
397,T001,1985,-0.00571882245347863,-0.00443062354890007
398,T001,1990,-0.00539677272756046,-0.00571882245347863
399,T001,1995,-0.00539677272756046,-0.00443062354890007
400,T001,2000,-0.00507472300149132,-0.00443062354890007
401,T001,2005,-0.00539677272756046,-0.00410857382237793
402,T001,2010,-0.00539677272756046,-0.00443062354890007
403,T001,2015,-0.00539677272756046,-0.00443062354890007
404,T001,2020,-0.00604087217924587,-0.00507472300149132
405,T001,2025,-0.00604087217924587,-0.00443062354890007
406,T001,2030,-0.00571882245347863,-0.00443062354890007
407,T001,2035,-0.00571882245347863,-0.00443062354890007
408,T001,2040,-0.00507472300149132,-0.00410857382237793
409,T001,2045,-0.00571882245347863,-0.00443062354890007
410,T001,2050,-0.00571882245347863,-0.00410857382237793
411,T001,2055,-0.00700702135564216,-0.00443062354890007
412,T001,2060,-0.00539677272756046,-0.00443062354890007
413,T001,2065,-0.00507472300149132,-0.00410857382237793
414,T001,2070,-0.00571882245347863,-0.00443062354890007
415,T001,2075,-0.00539677272756046,-0.00443062354890007
416,T001,2080,-0.00604087217924587,-0.0047526732752712
417,T001,2085,-0.00539677272756046,-0.00507472300149132
418,T001,2090,-0.00507472300149132,-0.00410857382237793
419,T001,2095,-0.00539677272756046,-0.00410857382237793
420,T001,2100,-0.00604087217924587,-0.00443062354890007
421,T001,2105,-0.00539677272756046,-0.00410857382237793
422,T001,2110,-0.00539677272756046,-0.00410857382237793
423,T001,2115,-0.00539677272756046,-0.0047526732752712
424,T001,2120,-0.00539677272756046,-0.0047526732752712
425,T001,2125,-0.00636292190486219,-0.00443062354890007
426,T001,2130,-0.00539677272756046,-0.00443062354890007
427,T001,2135,-0.00604087217924587,-0.00604087217924587
428,T001,2140,-0.00539677272756046,-0.00443062354890007
429,T001,2145,-0.00539677272756046,-0.00410857382237793
430,T001,2150,-0.00571882245347863,-0.00443062354890007
431,T001,2155,-0.00539677272756046,-0.00443062354890007
432,T001,2160,-0.00539677272756046,-0.00443062354890007
433,T001,2165,-0.00668497163032762,-0.00443062354890007
434,T001,2170,-0.00539677272756046,-0.00507472300149132
435,T001,2175,-0.00571882245347863,-0.00443062354890007
436,T001,2180,-0.00539677272756046,-0.00443062354890007
437,T001,2185,-0.00571882245347863,-0.00507472300149132
438,T001,2190,-0.00539677272756046,-0.00443062354890007
439,T001,2195,-0.00539677272756046,-0.00443062354890007
440,T001,2200,-0.00539677272756046,-0.00443062354890007
441,T001,2205,-0.00604087217924587,-0.00410857382237793
442,T001,2210,-0.00539677272756046,-0.00507472300149132
443,T001,2215,-0.00571882245347863,-0.0047526732752712
444,T001,2220,-0.00604087217924587,-0.00443062354890007
445,T001,2225,-0.00539677272756046,-0.00443062354890007
446,T001,2230,-0.00571882245347863,-0.0047526732752712
447,T001,2235,-0.00539677272756046,-0.00443062354890007
448,T001,2240,-0.00539677272756046,-0.00443062354890007
449,T001,2245,-0.00539677272756046,-0.00604087217924587
450,T001,2250,-0.00539677272756046,-0.00410857382237793
451,T001,2255,-0.00539677272756046,-0.00443062354890007
452,T001,2260,-0.00539677272756046,-0.00507472300149132
453,T001,2265,-0.00604087217924587,-0.0047526732752712
454,T001,2270,-0.00507472300149132,-0.00507472300149132
455,T001,2275,-0.00539677272756046,-0.0047526732752712
456,T001,2280,-0.00539677272756046,0.00426471912027356
457,T001,2285,-0.00539677272756046,-0.0047526732752712
458,T001,2290,-0.00507472300149132,-0.00443062354890007
459,T001,2295,-0.00571882245347863,-0.00443062354890007
460,T001,2300,-0.00539677272756046,-0.00507472300149132
461,T001,2305,-0.00507472300149132,-0.00443062354890007
462,T001,2310,-0.00571882245347863,-0.00443062354890007
463,T001,2315,-0.00507472300149132,-0.00539677272756046
464,T001,2320,-0.00571882245347863,-0.00539677272756046
465,T001,2325,-0.00604087217924587,-0.00571882245347863
466,T001,2330,-0.00507472300149132,-0.00410857382237793
467,T001,2335,-0.00604087217924587,-0.00443062354890007
468,T001,2340,-0.00668497163032762,-0.00443062354890007
469,T001,2345,-0.00539677272756046,-0.00443062354890007
470,T001,2350,-0.00571882245347863,-0.00443062354890007
471,T001,2355,-0.00539677272756046,-0.00443062354890007
472,T001,2360,-0.00571882245347863,-0.00443062354890007
473,T001,2365,-0.00668497163032762,-0.00443062354890007
474,T001,2370,-0.00539677272756046,-0.0047526732752712
475,T001,2375,-0.00539677272756046,-0.00571882245347863
476,T001,2380,-0.00539677272756046,-0.00443062354890007
477,T001,2385,-0.00700702135564216,-0.00443062354890007
478,T001,2390,-0.00539677272756046,-0.00443062354890007
479,T001,2395,-0.00539677272756046,-0.00539677272756046
480,T001,2400,-0.00636292190486219,-0.00571882245347863
481,T001,2405,-0.00571882245347863,-0.00507472300149132
482,T001,2410,-0.00539677272756046,-0.0047526732752712
483,T001,2415,-0.00571882245347863,-0.00443062354890007
484,T001,2420,-0.00539677272756046,-0.00443062354890007
485,T001,2425,-0.00507472300149132,-0.00443062354890007
486,T001,2430,-0.00539677272756046,-0.00410857382237793
487,T001,2435,-0.00539677272756046,-0.00410857382237793
488,T001,2440,-0.00539677272756046,-0.0047526732752712
489,T001,2445,-0.00539677272756046,-0.00443062354890007
490,T001,2450,-0.00539677272756046,-0.00604087217924587
491,T001,2455,-0.00507472300149132,-0.00443062354890007
492,T001,2460,-0.00539677272756046,-0.00443062354890007
493,T001,2465,-0.00507472300149132,-0.00539677272756046
494,T001,2470,-0.00539677272756046,-0.00443062354890007
495,T001,2475,-0.00571882245347863,-0.0047526732752712
496,T001,2480,-0.00539677272756046,-0.0047526732752712
497,T001,2485,-0.00539677272756046,-0.00443062354890007
498,T001,2490,-0.00539677272756046,-0.0047526732752712
499,T001,2495,-0.00571882245347863,-0.00443062354890007
500,T001,2500,-0.00539677272756046,-0.00443062354890007
501,T001,2505,-0.00571882245347863,-0.00410857382237793
502,T001,2510,-0.00539677272756046,-0.00443062354890007
503,T001,2515,-0.00668497163032762,-0.00443062354890007
504,T001,2520,-0.00539677272756046,-0.00443062354890007
